aid,title,publication_date,source_name,content,country,publisher,original_topics,other_metadata,mf_authorityvice,mf_authorityvirtue,mf_fairnessvice,mf_fairnessvirtue,mf_harmvice,mf_harmvirtue,mf_ingroupvice,mf_purityvirtue,mf_purityvice,mf_moralitygeneral,mf_ingroupvirtue,year
20190427034049968,Greece can not afford to lose European funds: EU commissioner,9/12/11 12:00 AM,BulkLexisNexis,NA,"Portuguese Republic, Portugal|Ireland|United States|Hellenic Republic, Greece",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,0,0,0,1,3,1,1,0,1,2,2011
20190427023319580,Major news items in leading British newspapers,5/18/11 12:00 AM,BulkLexisNexis,NA,"United Kingdom of Great Britain and Northern Ireland, United Kingdom",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS""}",0,1,0,0,1,1,1,0,0,0,0,2011
20190427023958380,"Greece due to receive further foreign aid in July, more measures necessary to beat debt crisis: EU-IMF auditors",6/3/11 12:00 AM,BulkLexisNexis,NA,"United States|Hellenic Republic, Greece",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",2,1,0,0,1,2,1,5,0,0,1,2011
20190427023958412,Greece says talks with EU-IMF auditors end positively,6/3/11 12:00 AM,BulkLexisNexis,NA,"Grand Duchy of Luxembourg, Luxembourg|United States|Hellenic Republic, Greece",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",1,2,1,0,0,1,1,2,0,0,2,2011
20190427023958756,Greece says talks with EU-IMF auditors end positively,6/3/11 12:00 AM,BulkLexisNexis,NA,"Grand Duchy of Luxembourg, Luxembourg|United States|Hellenic Republic, Greece",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",1,2,1,0,0,1,1,2,0,0,2,2011
20190427023958768,"Greece due to receive further foreign aid in July, more measures necessary to beat debt crisis: EU-IMF auditors",6/3/11 12:00 AM,BulkLexisNexis,NA,"United States|Hellenic Republic, Greece",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",2,1,0,0,1,2,1,5,0,0,1,2011
20190427022454880,News items from Asia-Pacific Desk of Xinhua,5/10/11 12:00 AM,BulkLexisNexis,NA,"Republic of Indonesia, Indonesia|Commonwealth of Australia, Australia|Bangladesh|Republic of Vanuatu, Vanuatu|New Zealand|Republic of India, India|Japan|Republic of the Philippines, Philippines|Democratic Socialist Republic of Sri Lanka, Sri Lanka|Lao People's Democratic Republic, Laos|People's Republic of China, China|United States|Islamic Republic of Pakistan, Pakistan|Socialist Republic of Vietnam, Vietnam|Kingdom of Thailand, Thailand|Malaysia|Hong Kong Special Administrative Region, Hong Kong|Republic of Singapore, Singapore|Islamic Republic of Afghanistan, Afghanistan|Union of Burma, Myanmar",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,0,0,2,11,2,6,0,0,0,3,2011
20190427022454928,"Roundup: Fiscal crisis between Israel, PNA to harm reconciliation treaty",5/10/11 12:00 AM,BulkLexisNexis,NA,"State of Israel, Israel|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,7,0,0,1,1,1,0,0,0,3,2011
20190427022454948,Australia to boost foreign aids by 520 million USD,5/10/11 12:00 AM,BulkLexisNexis,NA,"Republic of Indonesia, Indonesia|Commonwealth of Australia, Australia|United States|Independent State of Papua New Guinea, Papua New Guinea",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,2,0,0,1,0,5,0,1,0,3,2011
20190427024508568,Kerry pans U.S. handling of aid to Afghanistan,6/8/11 12:00 AM,BulkLexisNexis,NA,"Islamic Republic of Pakistan, Pakistan|United States|Islamic Republic of Afghanistan, Afghanistan",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,1,0,0,0,2,1,0,0,0,1,2011
20190427024508628,U.S. aid to Afghanistan not wisely spent: report,6/8/11 12:00 AM,BulkLexisNexis,NA,"United States|Islamic Republic of Afghanistan, Afghanistan",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,1,0,0,3,2,3,0,1,0,1,2011
20190427024909384,3rd LD Greek PM replaces finance minister in cabinet reshuffle,6/17/11 12:00 AM,BulkLexisNexis,NA,"Hellenic Republic, Greece",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,1,0,2,0,7,2,1,0,0,2,2011
20190427024909716,China's import strategy should prioritize technology over capital: Vice Premier,6/21/11 12:00 AM,BulkLexisNexis,NA,"People's Republic of China, China",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""DOMESTIC NEWS; Political""}",0,0,0,1,0,0,3,0,0,1,2,2011
20190427025148384,News analysis: Tough time ahead of Afghan forces as U.S. begins troops pull out,6/23/11 12:00 AM,BulkLexisNexis,NA,"United States|Islamic Republic of Afghanistan, Afghanistan",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,2,0,1,8,13,4,0,0,0,6,2011
20190427025147512,"Feature: Conflicts, poverty suspend Afghan refugees' return to home",6/20/11 12:00 AM,BulkLexisNexis,NA,"Republic of Iraq, Iraq|Somalia|Islamic Republic of Iran, Iran|Islamic Republic of Pakistan, Pakistan|Islamic Republic of Afghanistan, Afghanistan",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,1,0,0,4,2,1,0,0,0,3,2011
20190427025740112,"Australia's foreign aid to focus on ""fragile states""",7/5/11 12:00 AM,BulkLexisNexis,NA,"Republic of Indonesia, Indonesia|Commonwealth of Australia, Australia|People's Republic of China, China|United States|Republic of India, India|Independent State of Papua New Guinea, Papua New Guinea",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Science \u0026 Technology""}",0,1,0,0,0,0,2,0,1,0,2,2011
20190427025738764,Greek parliament approves bill to implement new austerity plan,6/30/11 12:00 AM,BulkLexisNexis,NA,"United States|Hellenic Republic, Greece",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,0,0,0,1,1,2,3,0,0,4,2011
20190427025738792,Libya's opposition leader appeals for urgent foreign aid,6/30/11 12:00 AM,BulkLexisNexis,NA,"Federal Republic of Germany, Germany|Libya|Republic of France, France|United Kingdom of Great Britain and Northern Ireland, United Kingdom|Repubblica Italiana, Italy|Republic of Austria, Austria",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",1,3,0,0,2,2,2,0,0,0,3,2011
20190427025738916,Greek Finance Minister hails parliament approval of austerity plan,6/29/11 12:00 AM,BulkLexisNexis,NA,"United States|Romania|Hellenic Republic, Greece",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,2,0,0,6,2,1,4,0,3,2,2011
20190427025147840,News analysis: Tough time ahead of Afghan forces as U.S. begins troops pull out,6/23/11 12:00 AM,BulkLexisNexis,NA,"United States|Islamic Republic of Afghanistan, Afghanistan",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,2,0,1,8,13,4,0,0,0,6,2011
20190427025739272,"Australia's foreign aid to focus on ""fragile states""",7/5/11 12:00 AM,BulkLexisNexis,NA,"Republic of Indonesia, Indonesia|Commonwealth of Australia, Australia|People's Republic of China, China|United States|Republic of India, India|Independent State of Papua New Guinea, Papua New Guinea",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Science \u0026 Technology""}",0,1,0,0,0,0,2,0,1,0,2,2011
20190427025758268,PNA to pay half salaries due to financial crisis: PM,7/3/11 12:00 AM,BulkLexisNexis,NA,United States,Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,1,0,0,0,1,2,0,0,0,1,2011
20190427025758452,PNA to pay half salaries due to financial crisis: PM,7/3/11 12:00 AM,BulkLexisNexis,NA,United States,Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,1,0,0,0,1,2,0,0,0,1,2011
20190427034051384,PNA to show donors its readiness for state governing,9/14/11 12:00 AM,BulkLexisNexis,NA,"State of Israel, Israel|Kingdom of Norway, Norway|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,7,0,1,0,2,1,0,0,0,7,2011
20190427034741728,Roundup: Greece approves draft bill for EFSF expansion amid controversy,9/21/11 12:00 AM,BulkLexisNexis,NA,"Hellenic Republic, Greece",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,1,0,0,1,0,2,4,0,2,1,2011
20190427034741156,Roundup: Greece approves draft bill for EFSF expansion amid controversy,9/21/11 12:00 AM,BulkLexisNexis,NA,"Hellenic Republic, Greece",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,1,0,0,1,0,2,4,0,2,1,2011
20190427034759092,China to contribute more to promoting food security in Africa: FM,9/24/11 12:00 AM,BulkLexisNexis,NA,"People's Republic of China, China",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,0,0,0,0,3,2,0,0,1,7,2011
20190427034902560,China to contribute more to promoting food security in Africa: FM,9/24/11 12:00 AM,BulkLexisNexis,NA,"People's Republic of China, China",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,0,0,0,0,3,2,0,0,1,7,2011
20190427034328644,News analysis: PNA may collapse if sanctions imposed after UN bid,9/20/11 12:00 AM,BulkLexisNexis,NA,"Palestine, Palestinian Territory|State of Israel, Israel|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,4,0,0,3,1,5,0,0,0,5,2011
20190427034501036,Greece vows to finalize fresh deficit cutting,9/18/11 12:00 AM,BulkLexisNexis,NA,"Republic of Poland, Poland|United States|Hellenic Republic, Greece",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,1,0,0,1,2,2,2,0,0,2,2011
20190427034501332,Greece vows to finalize fresh deficit cutting,9/18/11 12:00 AM,BulkLexisNexis,NA,"Republic of Poland, Poland|United States|Hellenic Republic, Greece",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,1,0,0,1,2,2,2,0,0,2,2011
20190427034327952,News analysis: PNA may collapse if sanctions imposed after UN bid,9/20/11 12:00 AM,BulkLexisNexis,NA,"Palestine, Palestinian Territory|State of Israel, Israel|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,4,0,0,3,1,5,0,0,0,5,2011
20190427024909116,3rd LD Greek PM replaces finance minister in cabinet reshuffle,6/17/11 12:00 AM,BulkLexisNexis,NA,"Hellenic Republic, Greece",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,1,0,2,0,7,2,1,0,0,2,2011
20190427030057944,News items from Asia-Pacific Desk of Xinhua,7/6/11 12:00 AM,BulkLexisNexis,NA,"Republic of Indonesia, Indonesia|Commonwealth of Australia, Australia|Taiwan|Bangladesh|New Zealand|Republic of the Philippines, Philippines|Japan|Democratic Socialist Republic of Sri Lanka, Sri Lanka|Republic of Colombia, Colombia|Federal Democratic Republic of Nepal, Patheka, Nepal|Islamic Republic of Pakistan, Pakistan|Socialist Republic of Vietnam, Vietnam|Portuguese Republic, Portugal|Kingdom of Thailand, Thailand|Kingdom of Cambodia, Cambodia|Hong Kong Special Administrative Region, Hong Kong|Republic of Fiji, Fiji|Republic of Singapore, Singapore|Islamic Republic of Afghanistan, Afghanistan|Lao People's Democratic Republic, Laos|Union of Burma, Myanmar",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",2,1,0,1,11,1,15,0,1,0,2,2011
20190427030058252,News items from Asia-Pacific Desk of Xinhua,7/6/11 12:00 AM,BulkLexisNexis,NA,"Republic of Indonesia, Indonesia|Commonwealth of Australia, Australia|Taiwan|Bangladesh|New Zealand|Republic of the Philippines, Philippines|Japan|Democratic Socialist Republic of Sri Lanka, Sri Lanka|Republic of Colombia, Colombia|Federal Democratic Republic of Nepal, Patheka, Nepal|Islamic Republic of Pakistan, Pakistan|Socialist Republic of Vietnam, Vietnam|Portuguese Republic, Portugal|Kingdom of Thailand, Thailand|Kingdom of Cambodia, Cambodia|Hong Kong Special Administrative Region, Hong Kong|Republic of Fiji, Fiji|Republic of Singapore, Singapore|Islamic Republic of Afghanistan, Afghanistan|Lao People's Democratic Republic, Laos|Union of Burma, Myanmar",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",2,1,0,1,11,1,15,0,1,0,2,2011
20190427030402268,"News Analysis: Top U.S., Pakistani generals struggle to bridge gap",7/13/11 12:00 AM,BulkLexisNexis,NA,"Union of Soviet Socialist Republics|Islamic Republic of Pakistan, Pakistan|United States|Islamic Republic of Afghanistan, Afghanistan",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",2,3,0,0,9,2,1,0,0,2,8,2011
20190427030218864,Greece seeks comprehensive solution to debt crisis,7/12/11 12:00 AM,BulkLexisNexis,NA,"Hellenic Republic, Greece",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,0,0,0,0,2,1,0,1,0,0,2011
20190427030058552,Greece seeks comprehensive solution to debt crisis,7/12/11 12:00 AM,BulkLexisNexis,NA,"Hellenic Republic, Greece",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,0,0,0,0,2,1,0,1,0,0,2011
20190427030401632,China does not pursue new colonialism policy in Africa: MOC,7/15/11 12:00 AM,BulkLexisNexis,NA,"People's Republic of China, China|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""DOMESTIC NEWS; Economic""}",0,1,0,0,0,1,1,0,0,1,1,2011
20190427022454700,Roundup: Australia's 2011/12 budget receives heavy criticisms,5/11/11 12:00 AM,BulkLexisNexis,NA,"Commonwealth of Australia, Australia|People's Republic of China, China|United States|New Zealand",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,3,0,0,1,1,1,1,0,1,4,2011
20190427031207536,Malaysia releases activists detained under insurgency law,7/29/11 12:00 AM,BulkLexisNexis,NA,Malaysia,Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",1,1,0,0,1,0,0,0,0,0,2,2011
20190427030835876,Moody's cuts Belarus credit rating to B3 from B2,7/21/11 12:00 AM,BulkLexisNexis,NA,"Republic of Belarus, Belarus|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,0,0,1,0,0,2,0,0,1,1,2011
20190427030835300,Moody's cuts Belarus credit rating to B3 from B2,7/21/11 12:00 AM,BulkLexisNexis,NA,"Republic of Belarus, Belarus|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,0,0,1,0,0,2,0,0,1,1,2011
20190427031207924,Malaysia releases activists detained under insurgency law,7/29/11 12:00 AM,BulkLexisNexis,NA,Malaysia,Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",1,1,0,0,1,0,0,0,0,0,2,2011
20190427031748072,Greek parliament ratifies reform bill promised for second bailout,8/4/11 12:00 AM,BulkLexisNexis,NA,"Kingdom of Spain, Spain|Repubblica Italiana, Italy|Hellenic Republic, Greece",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,0,0,0,0,1,1,1,1,0,0,2011
20190427031748560,Greek parliament ratifies reform bill promised for second bailout,8/4/11 12:00 AM,BulkLexisNexis,NA,"Kingdom of Spain, Spain|Repubblica Italiana, Italy|Hellenic Republic, Greece",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,0,0,0,0,1,1,1,1,0,0,2011
20190427032911492,Experts discuss urban water challenges in Stockholm summit,8/22/11 12:00 AM,BulkLexisNexis,NA,"Kingdom of Sweden, Sweden",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Science \u0026 Technology""}",0,1,0,0,0,1,1,1,0,0,2,2011
20190427032912040,Experts discuss urban water challenges in Stockholm summit,8/22/11 12:00 AM,BulkLexisNexis,NA,"Kingdom of Sweden, Sweden",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Science \u0026 Technology""}",0,1,0,0,0,1,1,1,0,0,2,2011
